cell_id,tower_range,connection_check,run_type
32,0.9999999999999999,True,Baseline Variable Range
33,0.1,False,Baseline Variable Range
33,0.2,False,Baseline Variable Range
33,0.30000000000000004,False,Baseline Variable Range
33,0.4,False,Baseline Variable Range
33,0.5,False,Baseline Variable Range
33,0.6,False,Baseline Variable Range
33,0.7,False,Baseline Variable Range
33,0.7999999999999999,True,Baseline Variable Range
33,0.8999999999999999,True,Baseline Variable Range
33,0.9999999999999999,True,Baseline Variable Range
34,0.1,False,Baseline Variable Range
34,0.2,False,Baseline Variable Range
34,0.30000000000000004,False,Baseline Variable Range
34,0.4,True,Baseline Variable Range
34,0.5,True,Baseline Variable Range
34,0.6,True,Baseline Variable Range
34,0.7,True,Baseline Variable Range
34,0.7999999999999999,True,Baseline Variable Range
34,0.8999999999999999,True,Baseline Variable Range
34,0.9999999999999999,True,Baseline Variable Range
35,0.1,False,Baseline Variable Range
35,0.2,False,Baseline Variable Range
35,0.30000000000000004,False,Baseline Variable Range
35,0.4,False,Baseline Variable Range
35,0.5,False,Baseline Variable Range
35,0.6,True,Baseline Variable Range
35,0.7,True,Baseline Variable Range
35,0.7999999999999999,True,Baseline Variable Range
35,0.8999999999999999,True,Baseline Variable Range
35,0.9999999999999999,True,Baseline Variable Range
36,0.1,False,Baseline Variable Range
36,0.2,False,Baseline Variable Range
36,0.30000000000000004,False,Baseline Variable Range
36,0.4,True,Baseline Variable Range
36,0.5,True,Baseline Variable Range
36,0.6,True,Baseline Variable Range
36,0.7,True,Baseline Variable Range
36,0.7999999999999999,True,Baseline Variable Range
36,0.8999999999999999,True,Baseline Variable Range
36,0.9999999999999999,True,Baseline Variable Range
37,0.1,True,Baseline Variable Range
37,0.2,True,Baseline Variable Range
37,0.30000000000000004,True,Baseline Variable Range
37,0.4,True,Baseline Variable Range
37,0.5,True,Baseline Variable Range
37,0.6,True,Baseline Variable Range
37,0.7,True,Baseline Variable Range
37,0.7999999999999999,True,Baseline Variable Range
37,0.8999999999999999,True,Baseline Variable Range
37,0.9999999999999999,True,Baseline Variable Range
38,0.1,False,Baseline Variable Range
38,0.2,False,Baseline Variable Range
38,0.30000000000000004,False,Baseline Variable Range
38,0.4,False,Baseline Variable Range
38,0.5,False,Baseline Variable Range
38,0.6,False,Baseline Variable Range
38,0.7,True,Baseline Variable Range
38,0.7999999999999999,True,Baseline Variable Range
38,0.8999999999999999,True,Baseline Variable Range
38,0.9999999999999999,True,Baseline Variable Range
39,0.1,False,Baseline Variable Range
39,0.2,False,Baseline Variable Range
39,0.30000000000000004,False,Baseline Variable Range
39,0.4,False,Baseline Variable Range
39,0.5,True,Baseline Variable Range
39,0.6,True,Baseline Variable Range
39,0.7,True,Baseline Variable Range
39,0.7999999999999999,True,Baseline Variable Range
39,0.8999999999999999,True,Baseline Variable Range
39,0.9999999999999999,True,Baseline Variable Range
40,0.1,False,Baseline Variable Range
40,0.2,True,Baseline Variable Range
40,0.30000000000000004,True,Baseline Variable Range
40,0.4,True,Baseline Variable Range
40,0.5,True,Baseline Variable Range
40,0.6,True,Baseline Variable Range
40,0.7,True,Baseline Variable Range
40,0.7999999999999999,True,Baseline Variable Range
40,0.8999999999999999,True,Baseline Variable Range
40,0.9999999999999999,True,Baseline Variable Range
41,0.1,False,Baseline Variable Range
41,0.2,False,Baseline Variable Range
41,0.30000000000000004,False,Baseline Variable Range
41,0.4,False,Baseline Variable Range
41,0.5,True,Baseline Variable Range
41,0.6,True,Baseline Variable Range
41,0.7,True,Baseline Variable Range
41,0.7999999999999999,True,Baseline Variable Range
41,0.8999999999999999,True,Baseline Variable Range
41,0.9999999999999999,True,Baseline Variable Range
42,0.1,False,Baseline Variable Range
42,0.2,False,Baseline Variable Range
42,0.30000000000000004,False,Baseline Variable Range
42,0.4,True,Baseline Variable Range
42,0.5,True,Baseline Variable Range
42,0.6,True,Baseline Variable Range
42,0.7,True,Baseline Variable Range
42,0.7999999999999999,True,Baseline Variable Range
42,0.8999999999999999,True,Baseline Variable Range
42,0.9999999999999999,True,Baseline Variable Range
43,0.1,False,Baseline Variable Range
43,0.2,True,Baseline Variable Range
43,0.30000000000000004,True,Baseline Variable Range
43,0.4,True,Baseline Variable Range
43,0.5,True,Baseline Variable Range
43,0.6,True,Baseline Variable Range
43,0.7,True,Baseline Variable Range
43,0.7999999999999999,True,Baseline Variable Range
43,0.8999999999999999,True,Baseline Variable Range
43,0.9999999999999999,True,Baseline Variable Range
44,0.1,False,Baseline Variable Range
44,0.2,False,Baseline Variable Range
44,0.30000000000000004,True,Baseline Variable Range
44,0.4,True,Baseline Variable Range
44,0.5,True,Baseline Variable Range
44,0.6,True,Baseline Variable Range
44,0.7,True,Baseline Variable Range
44,0.7999999999999999,True,Baseline Variable Range
44,0.8999999999999999,True,Baseline Variable Range
44,0.9999999999999999,True,Baseline Variable Range
45,0.1,False,Baseline Variable Range
45,0.2,False,Baseline Variable Range
45,0.30000000000000004,True,Baseline Variable Range
45,0.4,True,Baseline Variable Range
45,0.5,True,Baseline Variable Range
45,0.6,True,Baseline Variable Range
45,0.7,True,Baseline Variable Range
45,0.7999999999999999,True,Baseline Variable Range
45,0.8999999999999999,True,Baseline Variable Range
45,0.9999999999999999,True,Baseline Variable Range
46,0.1,False,Baseline Variable Range
46,0.2,False,Baseline Variable Range
46,0.30000000000000004,True,Baseline Variable Range
46,0.4,True,Baseline Variable Range
46,0.5,True,Baseline Variable Range
46,0.6,True,Baseline Variable Range
46,0.7,True,Baseline Variable Range
46,0.7999999999999999,True,Baseline Variable Range
46,0.8999999999999999,True,Baseline Variable Range
46,0.9999999999999999,True,Baseline Variable Range
47,0.1,False,Baseline Variable Range
47,0.2,False,Baseline Variable Range
47,0.30000000000000004,False,Baseline Variable Range
47,0.4,False,Baseline Variable Range
47,0.5,False,Baseline Variable Range
47,0.6,True,Baseline Variable Range
47,0.7,True,Baseline Variable Range
47,0.7999999999999999,True,Baseline Variable Range
47,0.8999999999999999,True,Baseline Variable Range
47,0.9999999999999999,True,Baseline Variable Range
48,0.1,False,Baseline Variable Range
48,0.2,False,Baseline Variable Range
48,0.30000000000000004,False,Baseline Variable Range
48,0.4,True,Baseline Variable Range
48,0.5,True,Baseline Variable Range
48,0.6,True,Baseline Variable Range
